date,time,location,growth
2021-02-08,383,South,30305
2021-02-08,383,South West,10242
2021-02-09,384,Mid West,12240
2021-02-09,384,Mountain West,2738
2021-02-09,384,North East,22731
2021-02-09,384,Other,458
2021-02-09,384,Pacific West,13308
2021-02-09,384,South,21256
2021-02-09,384,South West,12278
2021-02-10,385,Mid West,12349
2021-02-10,385,Mountain West,3255
2021-02-10,385,North East,20877
2021-02-10,385,Other,407
2021-02-10,385,Pacific West,11235
2021-02-10,385,South,27923
2021-02-10,385,South West,18549
2021-02-11,386,Mid West,16996
2021-02-11,386,Mountain West,3518
2021-02-11,386,North East,19488
2021-02-11,386,Other,179
2021-02-11,386,Pacific West,10648
2021-02-11,386,South,29789
2021-02-11,386,South West,15214
2021-02-12,387,Mid West,15484
2021-02-12,387,Mountain West,4231
2021-02-12,387,North East,24004
2021-02-12,387,Other,359
2021-02-12,387,Pacific West,13328
2021-02-12,387,South,34327
2021-02-12,387,South West,14570
2021-02-13,388,Mid West,16661
2021-02-13,388,Mountain West,4464
2021-02-13,388,North East,21893
2021-02-13,388,Other,429
2021-02-13,388,Pacific West,11493
2021-02-13,388,South,30658
2021-02-13,388,South West,14433
2021-02-14,389,Mid West,13399
2021-02-14,389,Mountain West,3457
2021-02-14,389,North East,20763
2021-02-14,389,Other,515
2021-02-14,389,Pacific West,11696
2021-02-14,389,South,27455
2021-02-14,389,South West,11569
2021-02-15,390,Mid West,8411
2021-02-15,390,Mountain West,2229
2021-02-15,390,North East,16537
2021-02-15,390,Other,436
2021-02-15,390,Pacific West,7068
2021-02-15,390,South,24564
2021-02-15,390,South West,7104
2021-02-16,391,Mid West,9998
2021-02-16,391,Mountain West,1524
2021-02-16,391,North East,16863
2021-02-16,391,Other,321
2021-02-16,391,Pacific West,6001
2021-02-16,391,South,15615
2021-02-16,391,South West,4321
2021-02-17,392,Mid West,8984
2021-02-17,392,Mountain West,2353
2021-02-17,392,North East,15901
2021-02-17,392,Other,612
2021-02-17,392,Pacific West,7787
2021-02-17,392,South,18610
2021-02-17,392,South West,4356
2021-02-18,393,Mid West,11686
2021-02-18,393,Mountain West,3142
2021-02-18,393,North East,17331
2021-02-18,393,Other,179
2021-02-18,393,Pacific West,8004
2021-02-18,393,South,22986
2021-02-18,393,South West,6741
2021-02-19,394,Mid West,10939
2021-02-19,394,Mountain West,3447
2021-02-19,394,North East,21247
2021-02-19,394,Other,201
2021-02-19,394,Pacific West,9384
2021-02-19,394,South,22279
2021-02-19,394,South West,3859
2021-02-20,395,Mid West,13745
2021-02-20,395,Mountain West,3300
2021-02-20,395,North East,19660
2021-02-20,395,Other,305
2021-02-20,395,Pacific West,9348
2021-02-20,395,South,23998
2021-02-20,395,South West,7830
2021-02-21,396,Mid West,11192
2021-02-21,396,Mountain West,2727
2021-02-21,396,North East,17673
2021-02-21,396,Other,307
2021-02-21,396,Pacific West,9032
2021-02-21,396,South,23900
2021-02-21,396,South West,8576
2021-02-22,397,Mid West,7846
2021-02-22,397,Mountain West,2054
2021-02-22,397,North East,13043
2021-02-22,397,Other,352
2021-02-22,397,Pacific West,5320
2021-02-22,397,South,20319
2021-02-22,397,South West,8962
2021-02-23,398,Mid West,9157
2021-02-23,398,Mountain West,1761
2021-02-23,398,North East,16267
2021-02-23,398,Other,302
2021-02-23,398,Pacific West,5991
2021-02-23,398,South,13766
2021-02-23,398,South West,7594
2021-02-24,399,Mid West,11265
2021-02-24,399,Mountain West,2766
2021-02-24,399,North East,17142
2021-02-24,399,Other,308
2021-02-24,399,Pacific West,7423
2021-02-24,399,South,21033
2021-02-24,399,South West,12079
2021-02-25,400,Mid West,12283
2021-02-25,400,Mountain West,3165
2021-02-25,400,North East,17791
2021-02-25,400,Other,178
2021-02-25,400,Pacific West,7566
2021-02-25,400,South,24517
2021-02-25,400,South West,9512
2021-02-26,401,Mid West,12265
2021-02-26,401,Mountain West,3245
2021-02-26,401,North East,20345
2021-02-26,401,Other,292
2021-02-26,401,Pacific West,7834
2021-02-26,401,South,25024
2021-02-26,401,South West,9052
2021-02-27,402,Mid West,12045
2021-02-27,402,Mountain West,3199
2021-02-27,402,North East,20466
2021-02-27,402,Other,408
2021-02-27,402,Pacific West,7798
2021-02-27,402,South,21745
2021-02-27,402,South West,13074
2021-02-28,403,Mid West,9903
2021-02-28,403,Mountain West,2866
2021-02-28,403,North East,19220
2021-02-28,403,Other,389
2021-02-28,403,Pacific West,6857
2021-02-28,403,South,19600
2021-02-28,403,South West,7231
2021-03-01,404,Mid West,6051
2021-03-01,404,Mountain West,1733
2021-03-01,404,North East,15108
2021-03-01,404,Other,374
2021-03-01,404,Pacific West,4204
2021-03-01,404,South,19428
2021-03-01,404,South West,4969
2021-03-02,405,Mid West,8149
2021-03-02,405,Mountain West,2467
2021-03-02,405,North East,17609
2021-03-02,405,Other,374
2021-03-02,405,Pacific West,4570
2021-03-02,405,South,12338
2021-03-02,405,South West,8982
2021-03-03,406,Mid West,8593
2021-03-03,406,Mountain West,2157
2021-03-03,406,North East,14375
2021-03-03,406,Other,288
2021-03-03,406,Pacific West,5448
2021-03-03,406,South,17812
2021-03-03,406,South West,8394
2021-03-04,407,Mid West,11466
2021-03-04,407,Mountain West,2913
2021-03-04,407,North East,17161
2021-03-04,407,Other,85
2021-03-04,407,Pacific West,5628
2021-03-04,407,South,20635
2021-03-04,407,South West,9261
2021-03-05,408,Mid West,11143
2021-03-05,408,Mountain West,2895
2021-03-05,408,North East,18367
2021-03-05,408,Other,319
2021-03-05,408,Pacific West,6947
2021-03-05,408,South,19775
2021-03-05,408,South West,9086
2021-03-06,409,Mid West,10532
2021-03-06,409,Mountain West,3017
2021-03-06,409,North East,19396
2021-03-06,409,Other,318
2021-03-06,409,Pacific West,6810
2021-03-06,409,South,18623
2021-03-06,409,South West,8169
2021-03-07,410,Mid West,11321
2021-03-07,410,Mountain West,2282
2021-03-07,410,North East,18237
2021-03-07,410,Other,424
2021-03-07,410,Pacific West,5732
2021-03-07,410,South,15566
2021-03-07,410,South West,5733
2021-03-08,411,Mid West,5428
2021-03-08,411,Mountain West,1750
2021-03-08,411,North East,14518
2021-03-08,411,Other,147
2021-03-08,411,Pacific West,3932
2021-03-08,411,South,11909
2021-03-08,411,South West,4382
2021-03-09,412,Mid West,7645
2021-03-09,412,Mountain West,1600
2021-03-09,412,North East,14482
2021-03-09,412,Other,171
2021-03-09,412,Pacific West,4846
2021-03-09,412,South,11142
2021-03-09,412,South West,4426
2021-03-10,413,Mid West,9973
2021-03-10,413,Mountain West,2510
2021-03-10,413,North East,17500
2021-03-10,413,Other,954
2021-03-10,413,Pacific West,4732
2021-03-10,413,South,13747
2021-03-10,413,South West,6390
2021-03-11,414,Mid West,11401
2021-03-11,414,Mountain West,2871
2021-03-11,414,North East,16604
2021-03-11,414,Other,220
2021-03-11,414,Pacific West,4877
2021-03-11,414,South,15613
2021-03-11,414,South West,6645
2021-03-12,415,Mid West,10655
2021-03-12,415,Mountain West,2862
2021-03-12,415,North East,19217
2021-03-12,415,Other,480
2021-03-12,415,Pacific West,5333
2021-03-12,415,South,16371
2021-03-12,415,South West,7973
2021-03-13,416,Mid West,12055
2021-03-13,416,Mountain West,3184
2021-03-13,416,North East,16622
2021-03-13,416,Other,330
2021-03-13,416,Pacific West,6001
2021-03-13,416,South,16922
2021-03-13,416,South West,6959
2021-03-14,417,Mid West,10087
2021-03-14,417,Mountain West,2638
2021-03-14,417,North East,20621
2021-03-14,417,Other,386
2021-03-14,417,Pacific West,3328
2021-03-14,417,South,12991
2021-03-14,417,South West,3541
2021-03-15,418,Mid West,5900
2021-03-15,418,Mountain West,1867
2021-03-15,418,North East,15358
2021-03-15,418,Other,275
2021-03-15,418,Pacific West,2865
2021-03-15,418,South,8939
2021-03-15,418,South West,3648
2021-03-16,419,Mid West,9078
2021-03-16,419,Mountain West,1585
2021-03-16,419,North East,17349
2021-03-16,419,Other,337
2021-03-16,419,Pacific West,3355
2021-03-16,419,South,17897
2021-03-16,419,South West,5167
2021-03-17,420,Mid West,10509
2021-03-17,420,Mountain West,1935
2021-03-17,420,North East,17211
2021-03-17,420,Other,176
2021-03-17,420,Pacific West,3614
2021-03-17,420,South,14314
2021-03-17,420,South West,6622
2021-03-18,421,Mid West,12266
2021-03-18,421,Mountain West,2317
2021-03-18,421,North East,18563
2021-03-18,421,Other,189
2021-03-18,421,Pacific West,4771
2021-03-18,421,South,16182
2021-03-18,421,South West,5199
2021-03-19,422,Mid West,13268
2021-03-19,422,Mountain West,2602
2021-03-19,422,North East,18823
2021-03-19,422,Other,434
2021-03-19,422,Pacific West,5080
2021-03-19,422,South,16363
2021-03-19,422,South West,3955
2021-03-20,423,Mid West,13973
2021-03-20,423,Mountain West,3131
2021-03-20,423,North East,19028
2021-03-20,423,Other,387
2021-03-20,423,Pacific West,4946
2021-03-20,423,South,16031
2021-03-20,423,South West,4569
2021-03-21,424,Mid West,11223
2021-03-21,424,Mountain West,2637
2021-03-21,424,North East,20188
2021-03-21,424,Other,471
2021-03-21,424,Pacific West,4750
2021-03-21,424,South,14177
2021-03-21,424,South West,3576
2021-03-22,425,Mid West,5413
2021-03-22,425,Mountain West,1498
2021-03-22,425,North East,13098
2021-03-22,425,Other,355
2021-03-22,425,Pacific West,2415
2021-03-22,425,South,9203
2021-03-22,425,South West,2996
2021-03-23,426,Mid West,12908
2021-03-23,426,Mountain West,1146
2021-03-23,426,North East,14057
2021-03-23,426,Other,385
2021-03-23,426,Pacific West,3942
2021-03-23,426,South,13461
2021-03-23,426,South West,3582
2021-03-24,427,Mid West,11450
2021-03-24,427,Mountain West,2682
2021-03-24,427,North East,16192
2021-03-24,427,Other,274
2021-03-24,427,Pacific West,3250
2021-03-24,427,South,14055
2021-03-24,427,South West,5396
2021-03-25,428,Mid West,16773
2021-03-25,428,Mountain West,2751
2021-03-25,428,North East,42782
2021-03-25,428,Other,185
2021-03-25,428,Pacific West,4415
2021-03-25,428,South,15410
2021-03-25,428,South West,4805
2021-03-26,429,Mid West,16478
2021-03-26,429,Mountain West,2884
2021-03-26,429,North East,23174
2021-03-26,429,Other,341
2021-03-26,429,Pacific West,4667
2021-03-26,429,South,16886
2021-03-26,429,South West,3546
2021-03-27,430,Mid West,18643
2021-03-27,430,Mountain West,2900
2021-03-27,430,North East,26207
2021-03-27,430,Other,569
2021-03-27,430,Pacific West,5469
2021-03-27,430,South,16042
2021-03-27,430,South West,7715
2021-03-28,431,Mid West,15001
2021-03-28,431,Mountain West,2398
2021-03-28,431,North East,22487
2021-03-28,431,Other,516
2021-03-28,431,Pacific West,5087
2021-03-28,431,South,12693
2021-03-28,431,South West,4041
2021-03-29,432,Mid West,7023
2021-03-29,432,Mountain West,1520
2021-03-29,432,North East,20834
2021-03-29,432,Other,719
2021-03-29,432,Pacific West,2787
2021-03-29,432,South,9485
2021-03-29,432,South West,3986
2021-03-30,433,Mid West,17519
2021-03-30,433,Mountain West,1727
2021-03-30,433,North East,22723
2021-03-30,433,Other,524
2021-03-30,433,Pacific West,3870
2021-03-30,433,South,16665
2021-03-30,433,South West,4270
2021-03-31,434,Mid West,16036
2021-03-31,434,Mountain West,2066
2021-03-31,434,North East,22022
2021-03-31,434,Other,336
2021-03-31,434,Pacific West,4131
2021-03-31,434,South,12904
2021-03-31,434,South West,3942
2021-04-01,435,Mid West,18259
2021-04-01,435,Mountain West,3310
2021-04-01,435,North East,22082
2021-04-01,435,Other,467
2021-04-01,435,Pacific West,4379
2021-04-01,435,South,14985
2021-04-01,435,South West,3490
2021-04-02,436,Mid West,20189
2021-04-02,436,Mountain West,3054
2021-04-02,436,North East,26692
2021-04-02,436,Other,680
2021-04-02,436,Pacific West,4953
2021-04-02,436,South,17847
2021-04-02,436,South West,5774
2021-04-03,437,Mid West,19572
2021-04-03,437,Mountain West,2879
2021-04-03,437,North East,24848
2021-04-03,437,Other,945
2021-04-03,437,Pacific West,7200
2021-04-03,437,South,12893
2021-04-03,437,South West,3512
2021-04-04,438,Mid West,20004
2021-04-04,438,Mountain West,2662
2021-04-04,438,North East,22777
2021-04-04,438,Other,764
2021-04-04,438,Pacific West,3676
2021-04-04,438,South,11815
2021-04-04,438,South West,2549
2021-04-05,439,Mid West,5026
2021-04-05,439,Mountain West,1931
2021-04-05,439,North East,17598
2021-04-05,439,Other,539
2021-04-05,439,Pacific West,2129
2021-04-05,439,South,7660
2021-04-05,439,South West,1471
2021-04-06,440,Mid West,20942
2021-04-06,440,Mountain West,1958
2021-04-06,440,North East,20459
2021-04-06,440,Other,277
2021-04-06,440,Pacific West,5755
2021-04-06,440,South,18323
2021-04-06,440,South West,5734
2021-04-07,441,Mid West,16470
2021-04-07,441,Mountain West,2488
2021-04-07,441,North East,19969
2021-04-07,441,Other,335
2021-04-07,441,Pacific West,3751
2021-04-07,441,South,13021
2021-04-07,441,South West,5110
2021-04-08,442,Mid West,23726
2021-04-08,442,Mountain West,3426
2021-04-08,442,North East,22142
2021-04-08,442,Other,553
2021-04-08,442,Pacific West,4734
2021-04-08,442,South,15603
2021-04-08,442,South West,4806
2021-04-09,443,Mid West,22787
2021-04-09,443,Mountain West,3390
2021-04-09,443,North East,24242
2021-04-09,443,Other,1270
2021-04-09,443,Pacific West,4851
2021-04-09,443,South,18295
2021-04-09,443,South West,5418
2021-04-10,444,Mid West,22984
2021-04-10,444,Mountain West,3624
2021-04-10,444,North East,26147
2021-04-10,444,Other,1579
2021-04-10,444,Pacific West,7708
2021-04-10,444,South,17583
2021-04-10,444,South West,4712
2021-04-11,445,Mid West,20281
2021-04-11,445,Mountain West,2781
2021-04-11,445,North East,21115
2021-04-11,445,Other,1127
2021-04-11,445,Pacific West,7604
2021-04-11,445,South,12905
2021-04-11,445,South West,3481
2021-04-12,446,Mid West,9262
2021-04-12,446,Mountain West,1940
2021-04-12,446,North East,18392
2021-04-12,446,Other,1172
2021-04-12,446,Pacific West,3646
2021-04-12,446,South,10065
2021-04-12,446,South West,1966
2021-04-13,447,Mid West,20859
2021-04-13,447,Mountain West,2139
2021-04-13,447,North East,17251
2021-04-13,447,Other,1191
2021-04-13,447,Pacific West,4288
2021-04-13,447,South,14942
2021-04-13,447,South West,6289
2021-04-14,448,Mid West,21387
2021-04-14,448,Mountain West,3148
2021-04-14,448,North East,22874
2021-04-14,448,Other,1106
2021-04-14,448,Pacific West,4554
2021-04-14,448,South,20100
2021-04-14,448,South West,5975
2021-04-15,449,Mid West,22241
2021-04-15,449,Mountain West,3950
2021-04-15,449,North East,22885
2021-04-15,449,Other,667
2021-04-15,449,Pacific West,4700
2021-04-15,449,South,16531
2021-04-15,449,South West,4342
2021-04-16,450,Mid West,20428
2021-04-16,450,Mountain West,2981
2021-04-16,450,North East,22462
2021-04-16,450,Other,1235
2021-04-16,450,Pacific West,5093
2021-04-16,450,South,17964
2021-04-16,450,South West,3747
2021-04-17,451,Mid West,23051
2021-04-17,451,Mountain West,3653
2021-04-17,451,North East,23121
2021-04-17,451,Other,1773
2021-04-17,451,Pacific West,6325
2021-04-17,451,South,18175
2021-04-17,451,South West,4280
2021-04-18,452,Mid West,9880
2021-04-18,452,Mountain West,2011
2021-04-18,452,North East,20460
2021-04-18,452,Other,1266
2021-04-18,452,Pacific West,5452
2021-04-18,452,South,12642
2021-04-18,452,South West,2451
2021-04-19,453,Mid West,8041
2021-04-19,453,Mountain West,1565
2021-04-19,453,North East,15532
2021-04-19,453,Other,1435
2021-04-19,453,Pacific West,2848
2021-04-19,453,South,11249
2021-04-19,453,South West,2214
2021-04-20,454,Mid West,17357
2021-04-20,454,Mountain West,2301
2021-04-20,454,North East,15436
2021-04-20,454,Other,1192
2021-04-20,454,Pacific West,4126
2021-04-20,454,South,19982
2021-04-20,454,South West,5779
2021-04-21,455,Mid West,15853
2021-04-21,455,Mountain West,3152
2021-04-21,455,North East,16680
2021-04-21,455,Other,689
2021-04-21,455,Pacific West,4897
2021-04-21,455,South,13970
2021-04-21,455,South West,5679
2021-04-22,456,Mid West,17069
2021-04-22,456,Mountain West,3032
2021-04-22,456,North East,17505
2021-04-22,456,Other,605
2021-04-22,456,Pacific West,5354
2021-04-22,456,South,15015
2021-04-22,456,South West,5244
2021-04-23,457,Mid West,16580
2021-04-23,457,Mountain West,3871
2021-04-23,457,North East,18259
2021-04-23,457,Other,1307
2021-04-23,457,Pacific West,4995
2021-04-23,457,South,17695
2021-04-23,457,South West,4283
2021-04-24,458,Mid West,17629
2021-04-24,458,Mountain West,3210
2021-04-24,458,North East,17028
2021-04-24,458,Other,1183
2021-04-24,458,Pacific West,4125
2021-04-24,458,South,15418
2021-04-24,458,South West,3786
2021-04-25,459,Mid West,15310
2021-04-25,459,Mountain West,2564
2021-04-25,459,North East,14831
2021-04-25,459,Other,1091
2021-04-25,459,Pacific West,4927
2021-04-25,459,South,12392
2021-04-25,459,South West,3078
2021-04-26,460,Mid West,6519
2021-04-26,460,Mountain West,1897
2021-04-26,460,North East,11616
2021-04-26,460,Other,848
2021-04-26,460,Pacific West,3029
2021-04-26,460,South,8165
2021-04-26,460,South West,1900
2021-04-27,461,Mid West,14951
2021-04-27,461,Mountain West,2776
2021-04-27,461,North East,643
2021-04-27,461,Other,907
2021-04-27,461,Pacific West,4983
2021-04-27,461,South,15584
2021-04-27,461,South West,5816
2021-04-28,462,Mid West,13205
2021-04-28,462,Mountain West,3276
2021-04-28,462,North East,12633
2021-04-28,462,Other,436
2021-04-28,462,Pacific West,3824
2021-04-28,462,South,12540
2021-04-28,462,South West,4820
2021-04-29,463,Mid West,15758
2021-04-29,463,Mountain West,2618
2021-04-29,463,North East,12886
2021-04-29,463,Other,389
2021-04-29,463,Pacific West,4476
2021-04-29,463,South,13928
2021-04-29,463,South West,5039
2021-04-30,464,Mid West,15614
2021-04-30,464,Mountain West,4159
2021-04-30,464,North East,13904
2021-04-30,464,Other,855
2021-04-30,464,Pacific West,4745
2021-04-30,464,South,14908
2021-04-30,464,South West,4729
2021-05-01,465,Mid West,15364
2021-05-01,465,Mountain West,3024
2021-05-01,465,North East,14453
2021-05-01,465,Other,634
2021-05-01,465,Pacific West,4917
2021-05-01,465,South,14967
2021-05-01,465,South West,4801
2021-05-02,466,Mid West,13658
2021-05-02,466,Mountain West,2416
2021-05-02,466,North East,11782
2021-05-02,466,Other,650
2021-05-02,466,Pacific West,4975
2021-05-02,466,South,10223
2021-05-02,466,South West,2956
2021-05-03,467,Mid West,7347
2021-05-03,467,Mountain West,1285
2021-05-03,467,North East,8869
2021-05-03,467,Other,578
2021-05-03,467,Pacific West,2492
2021-05-03,467,South,7834
2021-05-03,467,South West,1656
2021-05-04,468,Mid West,12787
2021-05-04,468,Mountain West,2563
2021-05-04,468,North East,8523
2021-05-04,468,Other,571
2021-05-04,468,Pacific West,4840
2021-05-04,468,South,13756
2021-05-04,468,South West,5730
2021-05-05,469,Mid West,10935
2021-05-05,469,Mountain West,2763
2021-05-05,469,North East,9352
2021-05-05,469,Other,310
2021-05-05,469,Pacific West,3952
2021-05-05,469,South,10198
2021-05-05,469,South West,3290
2021-05-06,470,Mid West,12331
2021-05-06,470,Mountain West,2877
2021-05-06,470,North East,11080
2021-05-06,470,Other,234
2021-05-06,470,Pacific West,3919
2021-05-06,470,South,11886
2021-05-06,470,South West,3375
2021-05-07,471,Mid West,12588
2021-05-07,471,Mountain West,2740
2021-05-07,471,North East,9953
2021-05-07,471,Other,539
2021-05-07,471,Pacific West,4906
2021-05-07,471,South,12641
2021-05-07,471,South West,3588
2021-05-08,472,Mid West,13482
2021-05-08,472,Mountain West,2718
2021-05-08,472,North East,10538
2021-05-08,472,Other,648
2021-05-08,472,Pacific West,4540
2021-05-08,472,South,12231
2021-05-08,472,South West,3950
2021-05-09,473,Mid West,9654
2021-05-09,473,Mountain West,2078
2021-05-09,473,North East,7565
2021-05-09,473,Other,412
2021-05-09,473,Pacific West,4399
2021-05-09,473,South,7919
2021-05-09,473,South West,2492
2021-05-10,474,Mid West,5203
2021-05-10,474,Mountain West,1194
2021-05-10,474,North East,5919
2021-05-10,474,Other,301
2021-05-10,474,Pacific West,2153
2021-05-10,474,South,5858
2021-05-10,474,South West,1472
2021-05-11,475,Mid West,8772
2021-05-11,475,Mountain West,2380
2021-05-11,475,North East,5323
2021-05-11,475,Other,218
2021-05-11,475,Pacific West,3603
2021-05-11,475,South,10931
2021-05-11,475,South West,3925
2021-05-12,476,Mid West,8889
2021-05-12,476,Mountain West,2454
2021-05-12,476,North East,6725
2021-05-12,476,Other,88
2021-05-12,476,Pacific West,3425
2021-05-12,476,South,8839
2021-05-12,476,South West,3643
2021-05-13,477,Mid West,10248
2021-05-13,477,Mountain West,2638
2021-05-13,477,North East,6853
2021-05-13,477,Other,239
2021-05-13,477,Pacific West,3431
2021-05-13,477,South,9483
2021-05-13,477,South West,3301
2021-05-14,478,Mid West,9351
2021-05-14,478,Mountain West,3064
2021-05-14,478,North East,7091
2021-05-14,478,Other,403
2021-05-14,478,Pacific West,4246
2021-05-14,478,South,11544
2021-05-14,478,South West,2830
2021-05-15,479,Mid West,9197
2021-05-15,479,Mountain West,2677
2021-05-15,479,North East,6358
2021-05-15,479,Other,280
2021-05-15,479,Pacific West,5454
2021-05-15,479,South,14397
2021-05-15,479,South West,3501
2021-05-16,480,Mid West,7280
2021-05-16,480,Mountain West,1376
2021-05-16,480,North East,6486
2021-05-16,480,Other,337
2021-05-16,480,Pacific West,3181
2021-05-16,480,South,9281
2021-05-16,480,South West,1668
2021-05-17,481,Mid West,4115
2021-05-17,481,Mountain West,913
2021-05-17,481,North East,4586
2021-05-17,481,Other,328
2021-05-17,481,Pacific West,1709
2021-05-17,481,South,4648
2021-05-17,481,South West,1143
2021-05-18,482,Mid West,6880
2021-05-18,482,Mountain West,1947
2021-05-18,482,North East,4364
2021-05-18,482,Other,154
2021-05-18,482,Pacific West,1912
2021-05-18,482,South,9058
2021-05-18,482,South West,3454
2021-05-19,483,Mid West,6576
2021-05-19,483,Mountain West,1704
2021-05-19,483,North East,5404
2021-05-19,483,Other,76
2021-05-19,483,Pacific West,2361
2021-05-19,483,South,7815
2021-05-19,483,South West,3861
2021-05-20,484,Mid West,8064
2021-05-20,484,Mountain West,2449
2021-05-20,484,North East,5209
2021-05-20,484,Other,109
2021-05-20,484,Pacific West,2874
2021-05-20,484,South,8087
2021-05-20,484,South West,2715
2021-05-21,485,Mid West,7859
2021-05-21,485,Mountain West,1955
2021-05-21,485,North East,5445
2021-05-21,485,Other,230
2021-05-21,485,Pacific West,3473
2021-05-21,485,South,8439
2021-05-21,485,South West,2443
2021-05-22,486,Mid West,7292
2021-05-22,486,Mountain West,1821
2021-05-22,486,North East,6066
2021-05-22,486,Other,303
2021-05-22,486,Pacific West,3632
2021-05-22,486,South,7257
2021-05-22,486,South West,2180
2021-05-23,487,Mid West,5565
2021-05-23,487,Mountain West,1110
2021-05-23,487,North East,4430
2021-05-23,487,Other,196
2021-05-23,487,Pacific West,1969
2021-05-23,487,South,5677
2021-05-23,487,South West,1627
2021-05-24,488,Mid West,3193
2021-05-24,488,Mountain West,698
2021-05-24,488,North East,3207
2021-05-24,488,Other,306
2021-05-24,488,Pacific West,1523
2021-05-24,488,South,3514
2021-05-24,488,South West,1031
2021-05-25,489,Mid West,5312
2021-05-25,489,Mountain West,1496
2021-05-25,489,North East,2931
2021-05-25,489,Other,129
2021-05-25,489,Pacific West,3136
2021-05-25,489,South,7795
2021-05-25,489,South West,3644
2021-05-26,490,Mid West,4617
2021-05-26,490,Mountain West,2228
2021-05-26,490,North East,3330
2021-05-26,490,Other,73
2021-05-26,490,Pacific West,2743
2021-05-26,490,South,6852
2021-05-26,490,South West,3247
2021-05-27,491,Mid West,5885
2021-05-27,491,Mountain West,1686
2021-05-27,491,North East,3559
2021-05-27,491,Other,144
2021-05-27,491,Pacific West,3799
2021-05-27,491,South,6446
2021-05-27,491,South West,3014
2021-05-28,492,Mid West,4823
2021-05-28,492,Mountain West,1768
2021-05-28,492,North East,3650
2021-05-28,492,Other,214
2021-05-28,492,Pacific West,7259
2021-05-28,492,South,6942
2021-05-28,492,South West,2493
2021-05-29,493,Mid West,4813
2021-05-29,493,Mountain West,1667
2021-05-29,493,North East,3307
2021-05-29,493,Other,188
2021-05-29,493,Pacific West,2980
2021-05-29,493,South,6314
2021-05-29,493,South West,2654
2021-05-30,494,Mid West,3320
2021-05-30,494,Mountain West,938
2021-05-30,494,North East,2633
2021-05-30,494,Other,94
2021-05-30,494,Pacific West,2768
2021-05-30,494,South,1758
2021-05-30,494,South West,1107
2021-05-31,495,Mid West,1931
2021-05-31,495,Mountain West,684
2021-05-31,495,North East,2167
2021-05-31,495,Other,0
2021-05-31,495,Pacific West,1087
2021-05-31,495,South,729
2021-05-31,495,South West,374
2021-06-01,496,Mid West,1252
2021-06-01,496,Mountain West,448
2021-06-01,496,North East,1362
2021-06-01,496,Other,178
2021-06-01,496,Pacific West,728
2021-06-01,496,South,889
2021-06-01,496,South West,1158
2021-06-02,497,Mid West,3475
2021-06-02,497,Mountain West,1571
2021-06-02,497,North East,1848
2021-06-02,497,Other,156
2021-06-02,497,Pacific West,2073
2021-06-02,497,South,11664
2021-06-02,497,South West,1009
2021-06-03,498,Mid West,3231
2021-06-03,498,Mountain West,1599
2021-06-03,498,North East,1927
2021-06-03,498,Other,127
2021-06-03,498,Pacific West,2012
2021-06-03,498,South,4822
2021-06-03,498,South West,3478
2021-06-04,499,Mid West,4353
2021-06-04,499,Mountain West,1919
2021-06-04,499,North East,2127
2021-06-04,499,Other,131
2021-06-04,499,Pacific West,2401
2021-06-04,499,South,5149
2021-06-04,499,South West,3025
2021-06-05,500,Mid West,4053
2021-06-05,500,Mountain West,1791
2021-06-05,500,North East,2383
2021-06-05,500,Other,114
2021-06-05,500,Pacific West,2521
2021-06-05,500,South,3698
2021-06-05,500,South West,2574
2021-06-06,501,Mid West,2687
2021-06-06,501,Mountain West,1037
2021-06-06,501,North East,2590
2021-06-06,501,Other,86
2021-06-06,501,Pacific West,2376
2021-06-06,501,South,4415
2021-06-06,501,South West,1415
2021-06-07,502,Mid West,565
2021-06-07,502,Mountain West,597
2021-06-07,502,North East,1492
2021-06-07,502,Other,64
2021-06-07,502,Pacific West,1282
2021-06-07,502,South,705
2021-06-07,502,South West,1046
2021-06-08,503,Mid West,3438
2021-06-08,503,Mountain West,1625
2021-06-08,503,North East,1607
2021-06-08,503,Other,112
2021-06-08,503,Pacific West,1911
2021-06-08,503,South,4445
2021-06-08,503,South West,1763
2021-06-09,504,Mid West,2849
2021-06-09,504,Mountain West,1533
2021-06-09,504,North East,1713
2021-06-09,504,Other,41
2021-06-09,504,Pacific West,2059
2021-06-09,504,South,2483
2021-06-09,504,South West,2404
2021-06-10,505,Mid West,3036
2021-06-10,505,Mountain West,1577
2021-06-10,505,North East,1640
2021-06-10,505,Other,61
2021-06-10,505,Pacific West,1844
2021-06-10,505,South,3384
2021-06-10,505,South West,7447
2021-06-11,506,Mid West,2873
2021-06-11,506,Mountain West,1476
2021-06-11,506,North East,1966
2021-06-11,506,Other,78
2021-06-11,506,Pacific West,2375
2021-06-11,506,South,3220
2021-06-11,506,South West,2376
2021-06-12,507,Mid West,2982
2021-06-12,507,Mountain West,1749
2021-06-12,507,North East,1827
2021-06-12,507,Other,184
2021-06-12,507,Pacific West,2176
2021-06-12,507,South,14073
2021-06-12,507,South West,1844
2021-06-13,508,Mid West,2154
2021-06-13,508,Mountain West,961
2021-06-13,508,North East,1102
2021-06-13,508,Other,62
2021-06-13,508,Pacific West,2071
2021-06-13,508,South,1053
2021-06-13,508,South West,1361
2021-06-14,509,Mid West,1179
2021-06-14,509,Mountain West,667
2021-06-14,509,North East,1227
2021-06-14,509,Other,59
2021-06-14,509,Pacific West,843
